id,campaigncoop,checksum,dropin,game,lancoop,offlinecoop,offlinecoopmax,offlinemax,onlinecoop,onlinecoopmax,onlinemax,platform,splitscreen,splitscreenonline
15076,False,7beb5e73-c8f1-d3bf-e063-f5303d5d2fe5,False,150139,False,False,1,2,False,1,2,6,True,
15077,False,bdeec5b3-aebf-7002-adfe-739868a85a29,False,134495,False,False,,2,False,,,,False,
15084,True,11c3ed5c-e531-611f-d4d6-3cf95efd5d3f,False,150212,False,True,2,2,False,0,0,,False,
15083,False,88653474-68b0-9757-a8d1-ce5dc895cc20,False,150208,False,False,,2,False,,,,True,
15086,False,25a9e792-06ef-8d04-18b0-7cbbb1096506,False,150220,False,False,,1,False,,,,False,
15087,False,6d02fd16-180f-dce2-cdfe-063364c7fb48,False,143326,False,False,,,False,,,6,False,
15088,False,f0ad9c27-281d-02d3-cb80-c1eb37e6a179,False,28391,False,False,,2,False,,,,True,
15095,False,928c10d2-dc9a-f591-8e63-2bca5df6ff0e,False,98175,False,False,,,False,,,3,False,
15096,False,c1878cc8-3003-9d9c-f9e0-42ca76662086,False,98175,False,False,,,False,,,14,False,
15094,False,ce015869-3aa0-a0cc-87a8-c8352eec867f,False,98175,False,False,,,False,,,34,False,
15093,False,1926ae8b-1ce6-fdd9-86a9-e6c169953e8c,False,98175,False,False,,,False,,,6,False,
15089,False,6a198816-7dda-295f-0922-d475559fd8cc,False,150232,False,False,,,False,,,20,False,
15091,False,e6419411-225c-d47c-4cb7-2688c301a11b,False,80835,False,False,,2,False,,,,True,
15092,False,728ff6f5-9bc7-7cad-fd73-2491922839ab,False,64348,False,False,,,False,,2,46,False,
15098,False,37e9cefa-d98d-ebb4-c645-6505f5faeefb,False,150593,False,False,,,False,,,82,False,
15099,False,7b9ff998-0503-1246-5a14-3ea502183cdd,False,150593,False,False,,,False,,,55,False,
15100,False,bf231076-d7f2-eec0-9c10-82aaf8a12a3b,False,150706,False,False,,,True,,,39,False,
15102,False,b51979d9-ca4d-4093-3371-769ad2681477,False,150706,False,False,,,True,,,6,False,
15101,False,bcea5dcf-9c7b-c254-43c3-7a01c9ee9f05,False,150706,False,False,,,True,,,34,False,
15107,False,5c7ac4a1-d077-9552-3bd3-f02e7146f682,False,9791,False,False,0,2,False,0,0,,False,
15106,False,ebff2686-75c3-da04-adf5-b4d368c5513d,False,6600,False,False,0,4,False,0,0,24,False,
15104,False,6de95253-e062-d5de-8aa5-f67aebbb5df7,False,151066,False,False,,,False,,,6,False,
15105,False,dba058a6-1b68-f414-d47f-eaba9524e1fb,False,151123,False,False,,,True,,,82,False,
15108,False,5699ccd9-2d85-1aff-8bf9-0dc660b62cec,False,137976,False,False,,,True,4,50,6,False,
15110,True,5bee3429-685f-e16f-cd30-562b97b7aaf6,True,47101,False,False,,,True,,,14,False,
15109,True,dcb250ec-6272-b32d-b1e0-d59f2e7264e5,True,47101,False,False,,,True,,,6,False,
15111,False,d205fe90-d4ad-6589-5434-87de433e57af,False,151165,False,False,,,True,16,16,82,False,
15112,False,61494e42-d3d6-06fd-9f0f-e3c0a35b26b4,False,151207,False,False,,,True,,,9,False,
15114,False,dca23e10-1893-060f-4165-353129d317e6,False,150180,False,False,4,4,True,4,4,,False,
15115,False,515b1256-805b-a3c9-53b3-43f4863a2bbd,False,50962,False,False,,2,False,,,,False,
15118,False,ef4ecf29-d2a2-2d08-1553-1935a3fc3233,False,151535,False,False,,,False,,,6,False,
15116,False,9b01521c-679d-255e-a0ea-d30db45da76a,False,10569,False,False,,,False,,,6,False,
15117,False,3178a348-904c-2f92-7402-b01c70dbc5b8,False,10569,False,False,,,False,,,37,False,
15123,False,a7c47b17-5af6-112f-b167-ebe860d36468,False,151537,False,False,,,False,,,6,False,
15127,True,9a18e555-eb36-8cf9-447b-ea66a25742b9,True,22807,False,False,0,0,True,3,0,,False,
15124,True,614a0965-5e2c-e67e-2070-4615c53dd5ab,False,151541,False,True,2,2,False,,,,False,
15128,True,dc370466-992e-9d55-6ea1-ca7ec3707454,False,39285,False,True,,,False,,,52,False,
15137,False,f459a6a2-b45d-e71d-77fc-c0769ca0471f,False,145805,False,False,,,True,4,8,6,False,
15139,False,30dae084-2c23-fd6d-d121-9041dc7d51e6,False,18204,False,False,0,4,False,0,0,,False,
15140,False,c2e76bcb-14ab-c738-8e26-fa31874941ab,False,46877,False,False,0,2,False,0,0,,False,
15138,False,3ced25ca-cf95-f8a4-8b62-42c9fb8d435f,False,18007,False,False,0,2,False,0,0,,False,
15151,False,53885479-db58-791c-e331-1efe385c3317,False,11867,False,False,0,2,False,0,0,,False,
15147,False,b1f52ebc-788f-40f5-749d-39723512a83e,False,4604,False,False,0,2,False,0,0,,False,
15136,False,9d5a15c4-f23c-9df5-2108-750caaf37b9c,False,151626,False,False,,2,False,,,6,True,
15142,False,48998ec6-f070-4081-8842-d629871d20e5,False,151638,False,False,,,False,,,6,False,
15143,False,badd1527-bcf8-9563-7847-c7944d5900e4,False,151645,False,False,,,False,,,82,False,
15145,False,8df4ffb6-2843-7126-1933-be1c46fd849f,False,151686,False,False,0,0,True,4,4,162,False,
15144,False,3df9f92e-e034-9906-77ba-962169638e75,False,151686,False,False,0,0,True,4,4,163,False,
15146,False,19ea2b89-d5c9-85b5-c813-94f70e76c8ef,False,151686,False,False,0,0,True,4,4,165,False,
15148,False,79af3671-d959-19a7-f63d-08c965b7b2ba,False,131255,False,False,,,False,,,9,False,
15150,False,3f718086-88f2-2849-64a4-b19df37c2ab1,False,151838,False,False,,,False,,,14,False,
15149,False,f949e2ce-16e1-a98b-ee46-501a1769f0c2,False,151838,False,False,,,False,,,6,False,
15152,False,5c5d81ce-b334-4305-bedd-197a13b28dda,False,88756,False,False,,,False,,,20,False,
15162,True,f0bf84b5-ff73-3a55-e77d-0a27b9b7fe91,False,13568,False,True,0,4,False,0,0,,False,
15163,True,ccff237a-e495-cbf8-cfe6-892b679c0944,False,11869,False,True,0,4,False,0,0,,False,
15153,True,50fb8124-f6fc-c158-7f2e-3dfdf95c9d87,True,151845,False,True,4,4,False,10,10,6,True,
15159,False,6175658e-f769-d5ab-d1c2-e24ae52ecc27,False,151872,False,True,,,True,,,,False,
15164,False,f5e6d61e-3dda-47d1-1590-69baec2e5dfd,False,151902,False,False,,,True,,,6,False,
15158,True,2488d32b-5c34-254d-d5f8-665014a7338f,False,151870,False,True,,,True,,,,False,
15154,False,ef59370b-9167-da0b-4718-121b15ae02ff,False,151860,False,False,,2,False,,,,True,
15155,False,3dd7be3a-b0bd-f786-c283-359be0be450a,False,151862,False,False,,,False,,16,6,False,
15161,False,a8d41abc-2fd4-9e09-384c-787dc95a41d6,False,151893,False,False,,,False,,,6,False,
15160,False,49e836fd-3a5a-f44b-ea2b-a9658b3b0673,False,151880,False,False,,,False,,,34,False,
15119,False,09d0d546-8422-c29a-837c-5b515bac6d61,True,150103,False,True,4,4,True,8,99,169,False,
15121,False,ce5047b9-adcb-8da3-1662-c072bfaeca57,True,150103,False,True,4,4,True,8,99,6,False,
15165,False,ccd98c99-3dc4-1a31-1fab-30f1313105bc,False,131342,False,False,,,False,,,6,False,
15166,False,332bdfcc-828e-af94-b5a3-bc6dcd9803c2,False,25797,False,False,0,4,False,0,0,,False,
15167,False,e42ace77-b239-44b3-c58d-4e7f8235cd24,False,95008,False,False,,,False,,4,9,False,
15170,False,0fab584d-4c67-71fc-a318-1bf2105a7c8e,False,28705,False,False,0,4,False,0,0,,False,
15171,False,5b26bafa-b5a5-12ae-8075-5bf969ddb75b,False,7743,False,True,0,2,False,0,0,,False,
15173,False,0e47e837-0ea3-2c00-9f85-c6f0ca8979f6,False,151933,False,False,0,2,False,0,0,,False,
15175,False,141ab176-97b7-f160-de5f-b9bae1bff641,False,151944,False,False,,,True,4,,6,False,
15174,False,98037472-866e-eb67-e38b-21610dc7fab4,False,125779,False,False,,,True,4,8,6,False,
15168,False,d479aaeb-38f8-aa1e-57ad-a63bf5c7b4b1,False,151931,False,False,,2,False,,,6,True,
15169,False,b17f0c28-90cc-719f-250d-2c832814a9af,False,151931,False,False,,2,False,,,14,True,
15179,False,7e3946de-1b48-439c-5b91-447bfe62a358,False,2703,False,False,,2,False,,,,False,
15182,True,5a3ef0b0-4f2e-62f5-3652-7b0c7ffdb647,False,3042,False,False,,,True,4,,6,False,
15181,True,daf21e9b-983c-90c3-5d49-ca4f704151d4,False,1305,False,False,,,True,2,,6,False,
15180,False,19d25891-6acc-4485-198e-489feb8f07cc,False,152004,False,False,,1,False,,4,6,False,
15183,False,f7a83b76-771a-444b-2e77-8146718e3020,False,12363,False,False,0,4,False,0,0,,False,
15184,False,b5c1e835-2db5-653e-2da2-0b1875355d72,True,152015,False,False,0,1,True,0,9999,34,False,
15185,False,2b2176c5-e48c-d819-bde7-a79d4e9f213a,True,152015,False,False,0,1,True,0,9999,39,False,
15189,False,2d8226d1-ebda-4c90-9707-2c2d158c75e9,False,125166,False,False,,,False,,128,169,False,
15190,False,56613e34-6390-0da2-2cc7-af8787307aa5,False,125166,False,False,,,False,,128,167,False,
15191,False,d9609a09-6fea-f614-ef85-6d4126efead4,False,125166,False,False,,,False,,128,6,False,
15193,False,b60b350a-4ce9-c6fd-5844-c98531515d13,False,125166,False,False,,,False,,64,49,False,
15192,False,2a64392c-9ddf-459e-012a-88ff6e3b3f9a,False,125166,False,False,,,False,,64,48,False,
15188,False,30ba65b7-9983-4bbe-d552-9ec488774ee4,True,139399,False,False,,1,False,,6,163,False,
15194,False,1f8a6983-54d8-7f49-fe63-db780d24f22a,False,152021,False,False,,,True,4,4,6,False,
15178,False,27c521cd-c3e1-1af4-1dd4-c4b0f110490a,True,94701,False,False,0,2,False,0,0,,False,
15199,False,6a66219d-dbca-01a3-8d40-7c4b4b882ff7,False,149964,False,False,,2,False,,,,False,
15200,False,d28e3cd5-f0b9-41b2-7a15-e9db139c2eac,False,133078,False,False,,,True,,,6,False,
15204,False,e3304ef9-7099-f577-3cda-a1413693bc30,False,122192,False,True,2,2,False,,,14,True,
15203,False,846d0ca1-bd7e-3f12-77a7-d509b81362fe,False,122192,False,True,2,2,False,,,6,True,
15205,False,eed2f88c-02cc-af56-f8ee-2f1a9a532897,False,122192,False,True,2,2,False,,,3,True,
15201,True,64604a19-69fa-c9f3-29c7-d912543ad4fb,False,77429,False,True,2,2,False,,,,False,
15196,True,ac71a227-3b89-9c03-4e9f-295778eeedce,False,152032,False,True,2,0,True,2,2,14,False,
15195,True,f52e5e99-549d-270e-0d45-4adc1b9ef03e,False,152032,False,True,2,0,True,2,2,6,False,
15198,True,1eeee28c-80f6-4fc6-4c62-366664894986,False,152032,False,True,2,0,True,2,2,34,False,
15197,True,617203fc-ce0b-906c-7476-cc721bb58e44,False,152032,False,True,2,0,True,2,2,39,False,
15202,True,df249a9d-97c4-c12b-ee9b-03ddbf97e651,False,97895,False,True,2,2,False,,,,False,
15206,False,6891ce10-f4a3-97cd-7885-c41842afc841,False,16138,False,False,,2,False,,,,False,
15217,True,c67c8609-764a-9152-0b91-f95d7dd1077d,False,140617,False,True,2,,True,2,,,False,
15216,True,dfea2fc2-7354-c85f-a10f-2865c0d9bdac,False,122120,False,True,2,,True,2,,,False,
15215,True,2fb129f3-bce3-6597-0e21-5c659afe89eb,False,55047,False,True,2,,True,2,,,False,
15207,False,05007ea5-8400-a91f-1dfe-9106e61bf069,False,152053,True,True,10,1,True,10,100,6,False,
15208,False,b8bb097d-92c4-38b3-6d81-43d453228b00,False,152053,True,True,10,1,True,10,100,,False,
15219,False,5db5166b-b409-ff0e-3cbd-6d5579c4d556,False,42400,False,False,,2,False,,,,True,
15220,False,2a0892b8-4f9a-5fb9-6935-10755089eed4,False,38320,False,False,,2,False,,,,False,
15221,False,6e23acbd-6f0f-31ba-21c1-2ecf0ebfcb40,False,134437,False,False,,2,False,,,,True,
15222,False,9876d736-ae0a-ac5a-7f96-309fd2f9e2d2,False,120813,False,False,,,False,,,163,False,
15223,False,c1bebbdd-8f5c-3cd6-11fc-7b32a4d2ef3f,False,152085,False,False,,,False,,,6,False,
15226,False,8148a21a-0e70-dd60-d8f1-5dda575dfca9,False,143915,False,False,,,False,,,55,False,
15225,True,895959c4-5ba7-42f1-79bd-4a1d35619881,True,13688,False,True,3,,False,0,,52,False,
15224,False,d18d7544-a81b-a8bf-5b1f-7af0febeb077,False,152093,False,False,,,False,,,6,False,
15227,False,7be72db2-fe24-0135-5cd7-65253d7ecfd2,False,152121,False,False,,,True,,,6,False,
15230,False,c73a4e8a-f24f-b5d6-3fee-59bbb80fcad8,False,105558,False,False,4,,True,4,,6,False,
15232,False,f871f14b-8424-932e-8e31-90d8b21343d2,False,152189,False,False,,,True,4,,6,False,
15233,False,40fcb21c-e945-f6de-c520-3712b7f88ad3,False,152198,False,False,,,False,,,39,False,
15236,False,b23da48b-df4a-0ba5-e590-9ac5769da522,False,5842,False,False,,,False,,4,,False,
15238,False,e3711442-2a47-2f21-e4bc-b13da8c7bd23,False,15311,False,False,,,False,,16,,False,
15239,True,f14fd738-1153-19f0-a6a7-0973ab2a2545,True,103292,False,False,,,True,3,,,True,
15237,False,6121d97e-168c-65b8-b280-0d2c9b2cee89,False,10345,False,False,,,False,,100,,False,
15228,False,056a6ea5-07f2-45df-42cc-24c0de7c764f,False,146928,False,False,,,False,,,6,False,
15242,True,b34f2988-4d07-7291-2be5-7f5eae816324,False,140054,False,True,,,True,3,,,False,
15248,True,47c8ab27-5a3c-6616-bc18-ac56c0d61ba7,False,136497,False,True,,,True,3,,,False,
15244,True,d80801f8-0083-f9e1-0ff3-b9142e8768cc,False,140049,False,True,,,True,3,,,False,
15249,False,6e9dc4e9-6b2d-4bbf-5c88-ea174fe2d222,False,152237,False,False,,,False,,,6,False,
15246,True,4404bdb7-9925-f232-06c6-84f18db3c2eb,False,46777,False,False,,,True,2,,,False,
15247,True,e34b0fbc-ce89-8d9c-4ed7-c243ce4b1699,False,59591,False,False,,,True,2,,,False,
15240,False,19db2994-fa50-870e-2c3e-d7e96ad81e60,False,152228,False,False,8,8,True,8,8,6,False,
15241,False,7592a691-04dc-bc58-9c03-f392531ee068,False,152230,False,False,,,False,,,162,False,
15250,False,31d775a8-67c4-e5ea-0c94-4820e48b5946,False,152291,False,False,1,1,False,10,10,34,False,
15251,False,80ebdc2f-28bd-6b24-5b4f-f0e1b8f5dd24,False,152291,False,False,1,1,False,10,10,39,False,
15253,False,5bc3449f-bfaa-f038-c140-f368d1a45dce,False,111425,False,False,,,False,,,6,False,
15252,False,135fcb3a-51c8-2a59-6881-0916828508d6,False,128193,False,False,,,False,,,6,False,
15254,False,38ea12c9-efa2-be6d-46bf-b5208741656a,False,146235,False,False,,,False,,10,6,False,
15255,False,60a69b8f-2612-698a-38d4-d8f63f373494,False,152306,False,True,,,False,,,52,False,
15256,False,92d7e774-3fa4-01f3-7ef6-333564cd0a84,False,138692,False,True,4,4,True,4,4,6,False,
15261,False,5483f90b-e2bd-7a5d-e24b-ab1b8eab782f,False,152204,False,False,,,False,4,4,130,False,
15260,False,33a0676c-4b3d-f0c6-5d1d-446ff509acdb,False,152204,False,False,,,True,4,4,6,False,
15259,False,2639f1e0-d33b-d048-7605-8ca5337b3356,False,152317,False,True,,,False,,,52,False,
15263,False,0b18c5d3-369d-a103-c4b7-5ac51f31254a,False,96505,False,False,,2,False,,,,False,
15262,True,375ebbd1-6db1-88e4-4b5d-4f43de92957b,False,149240,False,True,2,2,False,,,6,False,
15264,True,b0c2a5a3-94a0-a38b-4782-d8bd722103c4,False,116419,False,True,2,,False,,,130,False,
15266,False,1489a1da-dfb3-89f5-6462-409b0f61c82e,False,152321,False,True,2,,True,2,,,False,
15268,False,3f59158d-ac86-7602-3207-3e2dd506e09e,False,148103,False,True,2,,True,4,,130,False,
15270,False,29dd0c96-ef09-95c9-d7a8-a5a92834948e,False,152329,False,False,,,False,,,6,False,
15269,False,2af56b5b-93be-f680-6a90-a91cc7db5424,False,152322,False,False,,,False,,,6,False,
15274,False,e5a65453-0538-acf1-0a0f-86ddb2df138f,False,152347,False,False,,2,False,,,,True,
15273,False,26871fe6-c783-4deb-4603-6be9cd1983fe,False,141290,True,False,1,1,True,10,10,,False,
15271,False,61fe36b6-4ce9-fa06-c925-3c0d14b78b15,False,142850,False,False,0,4,True,0,4,39,False,
15272,False,57c45b4c-fcdc-1e79-88b3-769fda75a6cb,False,142850,False,False,,4,True,,4,34,False,
15257,False,66abf58a-cd6a-4cd2-5017-468f3105876a,False,152308,False,False,,,False,,,52,False,
15258,False,4e5d51ac-428e-106a-a951-c031d78db982,False,152309,False,False,,1,False,,2,6,False,
15283,True,e1a15d8a-c0df-875d-0f37-35da7fa1f7a4,False,152373,False,False,0,0,True,2,2,6,False,
15284,True,dda09f84-df82-6378-bc6b-0e8c3e0b355f,False,152373,False,False,0,0,True,2,2,14,False,
15279,True,1d40d696-3aa0-0703-aa83-de63fcf2c048,False,152381,False,True,4,4,False,,,49,False,
15281,True,f4eeee51-8116-b77c-bad2-75c695a64f1c,False,152381,False,True,4,4,False,,,130,False,
15282,True,cfa03dd5-d8ac-7f22-4d97-3765d40bd8bd,False,152381,False,True,4,4,False,,,6,False,
15280,True,fefc2ef9-3425-9c62-c2a8-27c6b36eacb8,False,152381,False,True,4,4,False,,,48,False,
15278,True,8c3f7263-61dc-69ba-37fb-610dc10e2812,False,152372,False,False,,,True,,,6,False,
15287,False,870e797e-688d-cb99-07e4-a3ddac2d7480,False,152376,False,False,,,True,,,6,False,
15286,False,88d8742f-737d-2194-0fc4-f4825bc6e77d,False,152375,False,False,,,True,,,,False,
15285,False,0d764dba-8a93-ae82-3fca-9b1a7d002800,False,102765,False,False,,,False,,,34,False,
15288,False,606e0b6c-9c5e-502a-57c4-2ec199f8cd04,False,152386,False,False,,,False,,,6,False,
15275,False,67c66c66-617a-bcb2-12bf-4cef527d62e8,False,152364,False,False,,1,False,,,6,False,
15290,False,62b1229c-dfbd-cce0-a859-c51b7a3fe0fd,False,146111,False,False,,,False,,2,6,False,
15289,False,4d0a36a9-4706-7957-e89a-db1378f5bae2,False,152395,False,False,,,False,,,6,False,
15292,False,32a314c9-aa49-60b7-3c07-8d9905e9eb84,True,152407,False,False,,,False,,,6,False,
15293,True,c81bb586-02f6-5fc9-dc7a-0383c594b0ff,False,132443,False,True,4,,True,4,,6,False,
15295,False,cd89606b-7025-6bf7-aa6a-f4fc7cb98166,False,152422,False,False,0,0,True,2,100,82,False,
15296,False,d010bb5a-a0c0-8e27-2b39-320cbcda6c9f,False,152423,False,False,,1,False,,2,6,False,
15297,False,48ba7802-a8d8-3ae4-c206-a534461793d8,False,131899,False,False,,2,False,,,,False,
15291,False,3b6309b0-0d7c-c4dd-789f-8cf21e6c3ec9,True,152406,False,False,,,False,,8,6,False,
15301,False,4d53662e-2adf-5988-ff95-5af84e9d224d,False,120675,False,False,,,True,5,100,6,False,
15302,False,439ccc49-5baf-c79d-47ea-43e1e65bbd7d,False,152486,False,False,,,False,,,6,False,
15303,False,d6c15234-fa0c-43f9-8061-e458b1c2be6e,False,38269,False,False,,2,False,,,,False,
15304,False,48e5cc0c-8350-5e76-9618-0edac39e1ce6,False,152510,False,False,,,False,,,6,False,
15307,False,52aea364-0ec8-b0bf-b6fb-72adf7600857,False,113161,False,False,,,False,,,163,False,
15308,False,9ba5b03f-6339-11b0-67f8-dfdf6c3308fc,False,113161,False,False,,,False,,,162,False,
15309,False,6c027736-e02c-102e-f06a-f396b8a1a73f,False,145238,False,False,,2,False,,,,False,
15310,False,e74e46a3-a8ec-5432-6713-2d542e0ee6e0,False,152610,False,False,,,False,,,6,False,
15311,False,af48a90b-f615-aa19-f047-0d920f28b4cf,False,152747,False,False,,,False,,,162,False,
15313,False,5e1bf153-0239-87a1-acfc-6763b7acca82,False,152751,False,False,,,False,,,3,False,
15314,False,7907c4b1-f34e-47a5-f04c-0839f9736be1,False,152751,False,False,,,False,,,14,False,
15312,False,2f84e62b-f1c8-e561-97ba-d7436a69c22e,False,152751,False,False,,,False,,,6,False,
15315,False,4314a08d-fec8-408e-cfa3-3cdc853c9cef,False,136024,False,True,7,8,True,2,4,130,True,
15317,False,8ce89579-f6f7-f559-b3bd-b857b6d4a555,False,152926,False,False,,,False,,,39,False,
15318,False,2bfde1cb-747a-aea8-672b-251f62c66ef2,False,152927,True,False,,,True,1024,1024,6,False,
15319,False,3eda87ae-497b-09ef-8e5c-2a62b7fde4bc,False,137420,False,True,2,2,False,,,52,False,
15321,False,a194e673-4092-d631-875b-f53a88991a01,False,137420,False,True,2,2,False,,,32,False,
15320,False,1f8350ac-84df-9e05-b2e9-8d534f331109,False,137420,False,True,2,2,False,,,7,False,
15325,False,164a300e-827f-27c8-e7ab-25c3304e2610,False,153050,False,False,,2,False,,,6,True,
15322,False,afb2dbc9-b54f-6a97-4b17-e58a1d4b59d6,False,153016,False,False,,,False,,,6,False,
15332,True,91f1e1ff-a59c-6f49-6171-234ab1da3caf,False,38390,False,True,2,2,False,,,7,False,
15330,True,1541fd06-cb95-d61a-37b6-d4044f18ef68,False,38390,False,True,2,2,False,,,58,False,
15331,True,5175c28d-4cbb-429a-8ba6-6cc61437c9aa,False,38390,False,True,2,2,False,,,32,False,
15334,False,dabb680a-75d8-6bad-7251-fc01802cf98e,False,151292,False,False,,4,False,,4,14,False,
15333,False,3c0bf113-91c7-2757-83f8-8149ca9b34fa,False,151292,False,False,,4,False,,4,6,False,
15336,False,29448231-16b3-eda3-25da-e89ecf6939b1,False,19701,False,False,,2,False,,,19,False,
15337,False,835a4a36-f178-513b-be6c-1127a2250c5c,False,75980,False,True,2,2,False,,,,False,
15339,False,a219301e-71e1-7cd3-57c3-f135a339c85e,False,153437,False,False,,1,True,10,10,6,False,
15341,False,a6e8b4e0-f792-fad9-bdcf-1dedafce95da,False,153437,False,False,,1,True,10,10,34,False,
15340,False,f2e871fd-b7ee-bf36-53e3-f92595dc8f35,False,153437,False,False,,1,True,10,10,39,False,
15342,False,21ce388f-dcba-9787-b121-9d8b74216b88,False,153437,False,False,,1,True,10,10,3,False,
15343,False,335d0fc7-4e18-e5db-f0dd-627706ac3909,False,153437,False,False,,1,True,10,10,14,False,
15345,True,c6f75912-bda8-ba15-d165-27037bd52a6f,False,42603,False,True,2,2,False,,,,False,
15346,True,2c096017-3682-df7b-a613-66ee8ae37b9e,False,19716,False,True,2,2,False,,,,False,
15348,True,d199ede3-f886-8bf1-0f46-019c71ac8800,False,26599,False,True,2,2,False,,,,False,
15347,True,1c174832-9a50-9940-6187-5095d15410cd,False,63963,False,True,2,2,False,,,,False,
15349,True,f3b922cf-c58a-8b0b-c29e-b9c9c509734d,False,37840,False,True,2,2,False,,,,False,
15350,True,994016c2-959a-9653-1669-5a5c4e1e614a,False,42304,False,True,2,2,False,,,,False,
15351,False,27c36bcc-f2c3-35b6-9151-6f546bcb9e6b,False,42322,False,False,,2,False,,,,False,
15353,True,3511977d-d8e0-f6f7-c305-a83e169d908e,False,48178,False,True,2,2,False,,,,False,
15352,False,d73490ac-1ff8-f75a-d998-896be0c4df2d,False,68386,False,False,,2,False,,,,False,
15354,False,64b8e4df-fdc5-9a80-7055-4f8e7693ce11,False,22910,False,False,,2,False,,,,False,
15355,True,877980b3-f72d-3902-9d32-5354ae5e37d8,False,79335,False,True,2,2,False,,,,False,
15358,False,c1a145e6-f8c3-2e66-9be8-d57d121429eb,False,3325,False,False,,2,False,,,,False,
15359,False,8580f102-6088-d5aa-1910-fc7993b5b17f,False,1068,False,False,,2,False,,,,False,
15360,False,c7652543-2a85-9cf1-f26b-02f0cc22f196,False,8535,False,False,,2,False,,,,False,
15362,False,629fad8d-4070-18eb-ef9b-0d80b8483cc8,False,97356,False,False,,,False,,,8,False,
15326,False,d3468801-0388-6f97-264b-7ce572de388e,False,153095,False,False,,,True,4,100,34,False,
15327,False,3b9888ae-cb0b-fa4b-2499-7566a9a20af7,False,153095,False,False,,,True,4,100,39,False,
15363,False,28ba1047-cf20-bb0f-8542-764fa89c497a,False,153453,False,False,0,4,False,0,0,15,False,
15364,False,f9b16762-e1eb-7634-c092-25bf9a93a5c4,False,11899,False,False,,2,False,,,15,False,
15365,False,8944afa3-ce11-7863-9185-3c7ad2a01480,False,13323,False,False,,2,False,,,15,False,
15369,True,02c0137d-4a82-e0bf-bffc-0cf1a3babbe1,False,73152,False,True,2,,False,,,32,False,
15370,False,6ac98d97-e200-393c-8e32-215861f3ef73,False,153521,False,False,,,True,,,170,False,
15367,False,138368e1-3cd8-5b1e-82fe-3b0af7bbffa8,False,153514,False,False,,,False,,,6,False,
15368,False,9c2472da-dab9-bfa5-2b27-fe78082ab81c,False,153515,False,True,2,,False,,,6,True,
15371,False,07666166-4a6f-9ba4-6340-0c1ed4ffc528,False,15604,False,False,,2,False,,,15,False,
15372,False,44ddc338-217d-10d4-c010-d8cd0660c08a,False,153523,False,False,,,False,,,6,False,
15373,False,018da518-4062-1347-6723-214b47b28e6f,False,13351,False,False,0,4,False,0,0,15,False,
15374,False,ef1084c9-02f8-9eeb-e452-5ecd6ce3e127,False,134813,False,False,,,True,8,,6,False,
15376,False,488be602-82d8-3c24-5e77-e8decab8ed68,False,112143,False,False,,,False,,4,52,False,
15378,False,651fad5d-fe4e-a0d3-0c7e-563b0ead649f,False,153545,False,False,,1,False,,,6,False,
15377,False,94cdb823-a1ef-7e27-6a49-e94cd9671ea7,False,69568,False,False,,2,False,,,6,False,
15375,False,179e2f5f-7055-7019-90ad-7e8987c1412e,False,144153,False,False,,,False,,3,,False,
15381,False,e044bd81-105f-a8f1-4c69-7347205116b9,False,153548,False,False,,,False,,8,52,False,
15382,False,39fa72e5-b0ca-ab75-162f-7afd0a1c7e6a,False,153549,False,False,,,False,,8,,False,
15383,True,72034b60-a73e-5b5f-e957-40c787b34d53,False,139669,False,True,,,False,,,,True,
15384,False,95053492-5ff3-3561-3084-15471508379d,False,152030,False,True,0,1,True,4,12,,False,
15385,False,699fec11-5602-ac56-1583-615b24fa9117,False,153557,False,False,,,False,,,6,False,
15387,False,1aab7963-5fff-5690-3fa7-a2753fd838eb,False,153564,False,False,,3,False,,,5,False,
15386,False,245f2656-5032-dab5-8227-1576b58b779f,False,153563,False,False,,,False,,2,163,False,
15400,False,f779744c-3545-ecdb-a821-0af065c1bba9,False,153444,False,False,,,True,4,,48,False,
15401,False,412c7e32-1d11-c9a5-8dad-5835e0b250bb,False,11902,False,False,,2,False,,,,True,
15389,False,e0850f17-3b06-bc66-8d11-6c71ce05bf50,False,6555,False,False,,3,False,,3,130,True,
15393,True,d56a53aa-03e6-bade-9ad0-2e06cdc4b035,True,153571,False,False,,,True,,9,82,False,
15395,True,29e24f92-e075-15ea-3423-8d7d5a102fc7,True,153571,False,False,,,True,,9,34,False,
15406,False,05efc5a2-d91d-0d32-a90a-b8bd2e0f7cbe,False,11950,False,False,,2,False,,,,False,
15394,True,f8882472-b94f-067c-4979-68af70b16398,True,153571,False,False,,,True,,9,39,False,
15410,False,5d6db209-ba7f-a4fb-0229-6582a3f0a737,False,153611,False,False,,,False,,16,,False,
15409,False,9ca7a9eb-1b25-9b53-d8fb-537a59a259c9,False,153610,False,False,,,False,,,6,True,
15408,False,a10da9b1-1f37-887b-b7fe-1f0996c40d1a,False,153609,False,False,,,False,,,6,False,
15402,False,74dcf1b9-8b22-30fe-0e99-2593fa3d6dbd,False,57853,False,False,,,False,,,6,False,
15404,False,a43562fe-2507-e5d5-0f67-2c9141f3a18a,True,152512,False,False,,,True,2,16,82,False,
15421,False,5fb2c084-7688-2d7c-845c-8a76203d985a,False,60498,False,False,,4,False,,,,False,
15413,False,020541fe-1722-ae12-fcf5-074d259cf3aa,False,153623,False,False,,,False,,,39,False,
